"state", "date_peak", "cases_peak"
"guam", "11/11/20", "121"
"guam", "04/29/21", "9"
"guam", "06/23/21", "9"
"guam", "09/02/21", "165"
"guam", "02/09/22", "787"
"guam", "06/15/22", "96"
"west_virginia", "04/07/20", "40"
"west_virginia", "05/25/20", "42"
"west_virginia", "07/25/20", "122"
"west_virginia", "01/01/21", "1,375"
"west_virginia", "03/27/21", "366"
"west_virginia", "09/13/21", "1,654"
"west_virginia", "01/22/22", "4,218"
"west_virginia", "05/25/22", "672"
"northern_mariana_islands", "03/31/20", "1"
"northern_mariana_islands", "05/09/20", "1"
"northern_mariana_islands", "06/07/20", "1"
"northern_mariana_islands", "07/14/20", "1"
"northern_mariana_islands", "10/18/20", "2"
"northern_mariana_islands", "12/07/20", "1"
"northern_mariana_islands", "03/15/21", "2"
"northern_mariana_islands", "05/20/21", "1"
"northern_mariana_islands", "08/28/21", "2"
"northern_mariana_islands", "12/12/21", "119"
"northern_mariana_islands", "02/08/22", "189"
"northern_mariana_islands", "06/19/22", "12"
"american_samoa", "10/02/21", "0"
"american_samoa", "11/29/21", "1"
"american_samoa", "04/09/22", "226"
